num,sentence
"2761,トムはイルカの絵を描いた。"
"2762,彼は日本のことなら何でも知っていると私は思いました。"
"2763,彼は病気であったらしい。"
"2764,最初は簡単に思えることがあとで難しいと分かることがよくある。"
"2765,ヴェネツィアは水の都です。"
"2766,あの２人は相性がいいようだ。"
"2767,私たちの努力はまもなく実を結ぶ。"
"2768,あなたを田中さんに紹介しましょう。"
"2769,実際には起こってないことです。"
"2770,拗音（ゃ　ゅ　ょ）と促音（っ）の出し方も、加えていただけると参考になるかもしれません。"
"2771,今の収入に満足している。"
"2772,俺が知るわけないじゃん。"
"2773,この前の冬、私カナダへスキーに行った。"
"2774,水が不足すると不自由する。"
"2775,湯便料金はいくらになりますか。"
"2776,彼らは幸せそうです。"
"2777,彼女は警察に保護を求めた。"
"2778,彼は立派に出世した。"
"2779,今日はどこで昼食する？"
"2780,メアリーは私の娘じゃないですよ。姪っ子なんですよ。"
"2781,私はコーヒーをじゅうたんにこぼしてしまった。"
"2782,あの人たちにはやさしすぎました。"
"2783,もう彼女には言えないよ。そんなに単純なことではなくなってきたからね。"
"2784,私たちの村では、１９６５年よりも１９７５年の方が学校に通っている子供は少なかった。"
"2785,彼はその従業員を解雇した。"
"2786,最善を尽くしなさい、そうすれば成功するでしょう。"
"2787,トムはヒーターの前に手をかざした。"
"2788,どこからそんな噂が出たんだろう。"
"2789,彼女はドレスに香水を振り掛けた。"
"2790,窓際に座ったほうがよくありませんか。"
"2791,たとえ君が何と言おうと、君の言うことは信じない。"
"2792,そんな悪趣味で下品なネタを話すな。"
"2793,ジョンは子供の頃からずっと切手を集めている。"
"2794,私は商社で働いています。"
"2795,その島には定期便はない。"
"2796,この法律は日本では通用しない。"
"2797,大目に見ておいてやろう。"
"2798,時間はほかの何よりも高価だ。"
"2799,報告書は事実と完全に一致する。"
"2800,いつどこであなたに会ったか私は覚えていない。"
"2801,お互いさまだろ。"
"2802,最近の猫はネズミを食べない。"
"2803,トムは手を洗いたかった。"
"2804,１１月１日のパーティーに参加します。"
"2805,彼女の母親は夕食を作るのに忙しかった。"
"2806,銀行口座を作りたいんですけど。"
"2807,彼はうそをつくのをなんとも思ってないようだ。"
"2808,彼女は部屋を掃除し、使い走りをしてくれた。"
"2809,佐知子さんはジュディさんよりも人気があります。"
"2810,全般的な状況はわれわれに有利だ。"
"2811,クラスのみんなが学生食堂の食べ物を気に入っているわけではない。"
"2812,時間ほど貴重なものはないが、これほど軽んじられえているものはない。"
"2813,これはバーゲン商品なので定価よりやすくなっているんじゃないですか。"
"2814,あいにく、宿題を家に忘れてきた。"
"2815,彼の言ったことはまさか本当であるとは思えない。"
"2816,メアリーは、雇い主に昇給してもらった。"
"2817,学問は興味を持たせる物であろうとなかろうと、常に正確でなければならない。"
"2818,その象達は大層大きな耳を二つ持っているにも拘らず、君の言う事を理解していないというのを知っているのかい。"
"2819,彼女はスーパーで掃除機を買った。"
"2820,彼らは仕事に取りかかった。"
"2821,僕があなたに見合わないのは分かっています。"
"2822,この問題は解くのが難しい。"
"2823,楽しんでますか。"
"2824,私にはいとこが二人いる。"
"2825,部屋は真っ暗だった。"
"2826,彼は本当の自分をしらないようだ。"
"2827,トムはまだ怒ってるかな？"
"2828,火災報知器はまったくメンテナンスされなかった。"
"2829,彼はビールを一杯飲んだ。"
"2830,彼の話は私の話よりおもしろい。"
"2831,ぐずぐずしている時間はほとんどない。"
"2832,もう宿題は終わったの？"
"2833,この車を好きなときに使っていいですよ。"
"2834,私は彼に忠告したが、彼はその忠告に注意を払わなかった。"
"2835,彼女は生きている！おぼれかけていたんだが、父親が助けたんだ。"
"2836,酒豪とは、アルコール飲料を大量に飲むことが出来、さらにこれで酔態をさらさない者の俗称である。"
"2837,彼はあえて名声を求めようとはしない。"
"2838,ここに居るから夕食を食べたほうがよい。"
"2839,勉強が好きになる方法とかあったら教えてください。"
"2840,あなたはいつからラテン語を勉強しましたか。"
"2841,今それをやっているところだ。"
"2842,プログラムをいただけますか。"
"2843,彼女はどうしても夫に折れようとしなかった。"
"2844,彼女は熱で体が火照っていた。"
"2845,トムも来なかったしジェーンも来なかった。"
"2846,その時トムは何歳だったの？"
"2847,彼にあまり期待を掛けるな。"
"2848,あまりに急いで書かれたので、その手紙にはたくさん間違いがあった。"
"2849,嘘も方便。"
"2850,彼女は姉に劣らぬほど魅力的だ。"
"2851,彼女は私に途方もない金額を要求してきた。"
"2852,彼はその問題についてはほとんど何も知らない。"
"2853,猫が居ないとネズミが遊びまわる。"
"2854,今年もアメリカからのノーベル文学賞はでなかった。"
"2855,この計画に異議はありますか。"
"2856,あなたはラジオを聞くのが好きですか。"
"2857,見わたす限りラベンダーが咲いていた。"
"2858,彼はその保存情報にアクセスできる。"
"2859,眠い！"
"2860,私は絵を描くのが好きです。"
"2861,可愛い子には旅をさせた方がいいのよ。今の内に少しは苦労させた方が本人のためよ。"
"2862,クラスメートを悪く言ってはいけない。"
"2863,できるなら、あなたにお目にかかりたい。"
"2864,今晩、彼女はここに来るだろう。"
"2865,海は穏やかなところではない。"
"2866,ずいぶん若く見えるよ。"
"2867,トムが話をしかけたその時、灯りが消えた。"
"2868,私は列車で京都まで行った。"
"2869,このオファーは５日間有効です。"
"2870,これは燃えません。"
"2871,熱湯でやけどをしました。"
"2872,彼女は甘い香りの香水をつけている。"
"2873,まだトムと一緒にいるの？"
"2874,父はその仕事をしなければならない。"
"2875,彼は生物がよくできる。"
"2876,トムとメアリーはよくスカイプで話す。"
"2877,私達は明日の午後また公園で会う事になっている。"
"2878,いくら頭を捻ろうがそんな名前は出てこなかった。"
"2879,きのう彼女が僕に笑いかけてくれた。"
"2880,お元気でお過ごしのことと思います。"
"2881,トムの彼女って誰？"
"2882,彼は彼女の贈り物を受け取った。"
"2883,インフルエンザの予防接種を受けた。"
"2884,音楽家になりたいです。"
"2885,その川はゆっくりと海まで流れる。"
"2886,一目惚れを信じるの?"
"2887,すぐ晴れ上がりそうです。"
"2888,私達は喫茶店で急いで昼食を食べた。"
"2889,トムに警告します。"
"2890,彼女は手術を受けることに決めた。"
"2891,このひどい騒音には耐えられない。"
"2892,石油が化学製品の材料として用いられるようになったのはごく最近のことである。"
"2893,彼は短い休息の後、仕事を再開した。"
"2894,私が我慢できないことは、黒板でキーキーとチョークが音を立てることだ。"
